"GEOID","Total","Hispanic","pct_Hispanic"
"040130820262",2532,1217,0.480647709320695
"040130820271",1945,983,0.505398457583548
"040130820272",2487,1016,0.408524326497789
"040130820281",1817,669,0.368189323059989
"040130820282",2655,981,0.369491525423729
"040130822031",5768,1982,0.343619972260749
"040130822032",1866,640,0.342979635584137
"040130822033",2527,657,0.25999208547685
"040130822041",2675,725,0.271028037383178
"040130822042",4123,1076,0.260975018190638
"040130822051",2001,487,0.243378310844578
"040130822052",3760,1408,0.374468085106383
"040130822061",3979,1151,0.289268660467454
"040130822071",1262,450,0.356576862123613
"040130822072",1757,270,0.153671030165054
"040130822081",1845,376,0.203794037940379
"040130822082",1165,331,0.28412017167382
"040130822091",595,145,0.243697478991597
"040130822092",2150,208,0.0967441860465116
"040130822101",3210,1530,0.476635514018692
"040130822102",1938,792,0.408668730650155
"040130822111",980,326,0.33265306122449
"040130822112",3627,1815,0.500413564929694
"040130822113",728,547,0.751373626373626
"040130830001",2985,605,0.202680067001675
"040130830002",2677,227,0.0847964138961524
"040130830003",1323,477,0.360544217687075
"040130923051",2261,1627,0.719593100398054
"040130923052",2154,1355,0.629062209842154
"040130923061",1109,873,0.787195671776375
"040130923062",1914,1288,0.672936259143156
"040130923063",1478,998,0.675236806495264
"040130923064",2432,1674,0.688322368421053
"040130923071",1294,921,0.711746522411128
"040130923072",1256,918,0.730891719745223
"040130923073",2255,1417,0.628381374722838
"040130923074",1704,822,0.482394366197183
"040130923081",2093,1195,0.570950788342093
"040130923082",1445,1174,0.812456747404844
"040130923083",1278,494,0.386541471048513
"040130923084",1798,793,0.441045606229144
"040130923091",1913,1277,0.667537898588604
"040130923092",1209,965,0.798180314309347
"040130923093",2270,1480,0.651982378854626
"040130923094",475,328,0.690526315789474
"040130923111",895,750,0.837988826815642
"040130923112",1834,981,0.534896401308615
"040130923121",1059,839,0.792256846081209
"040130923122",2411,1600,0.663625051845707
"040130923123",1013,711,0.701875616979269
"040130923124",773,476,0.615782664941785
"040130924011",1298,745,0.573959938366718
"040130924012",923,597,0.646803900325027
"040130924013",2200,1332,0.605454545454545
"040130924021",1706,1314,0.770222743259086
"040130924022",827,499,0.603385731559855
"040130924023",991,662,0.668012108980827
"040130925001",1423,748,0.525650035137034
"040130925002",2186,871,0.398444647758463
"040130925003",641,239,0.372854914196568
"040130925004",1159,843,0.727351164797239
"040130926001",1305,559,0.428352490421456
"040130926002",1136,412,0.362676056338028
"040130926003",999,325,0.325325325325325
"040130927051",1207,609,0.504556752278376
"040130927052",2498,1437,0.575260208166533
"040130927081",2052,1121,0.546296296296296
"040130927091",2737,1861,0.679941541834125
"040130927092",1506,897,0.595617529880478
"040130927101",2209,1314,0.594839293798099
"040130927102",2045,1158,0.566259168704156
"040130927111",1519,813,0.535220539828835
"040130927112",1629,926,0.568446899938613
"040130927121",2786,1350,0.484565685570711
"040130927122",2426,1225,0.504946413849959
"040130927131",2171,776,0.357438968217411
"040130927132",3052,1571,0.514744429882045
"040130927151",982,295,0.30040733197556
"040130927152",1590,220,0.138364779874214
"040130927153",1651,545,0.330102967898244
"040130927161",1759,737,0.418988061398522
"040130927162",959,300,0.312825860271116
"040130927163",934,403,0.431477516059957
"040130927171",2610,895,0.342911877394636
"040130927172",2536,1025,0.404179810725552
"040130927181",1398,903,0.645922746781116
"040130927182",2563,711,0.277409285992977
"040130927191",2276,1447,0.635764499121265
"040130927192",1628,964,0.592137592137592
"040130927201",1250,1008,0.8064
"040130927202",997,474,0.47542627883651
"040130927203",982,760,0.773930753564155
"040130927204",1760,1298,0.7375
"040130927211",1821,1289,0.70785282811642
"040130927212",1339,1067,0.796863330843913
"040130927231",2014,1461,0.725422045680238
"040130927232",1893,1009,0.533016376122557
"040130927241",1553,1166,0.750804893754024
"040130927242",1325,1114,0.840754716981132
"040130927243",843,608,0.721233689205219
"040130928011",1100,155,0.140909090909091
"040130928012",1436,383,0.266713091922006
"040130928013",1407,447,0.317697228144989
"040130928014",1467,449,0.306066802999318
"040130928021",2157,568,0.26332869726472
"040130928022",1136,357,0.314260563380282
"040130928023",904,187,0.206858407079646
"040130928024",1704,287,0.168427230046948
"040130929001",1476,317,0.214769647696477
"040130929002",1483,458,0.308833445718139
"040130930011",2301,718,0.312038244241634
"040130930012",1872,800,0.427350427350427
"040130930013",1052,821,0.78041825095057
"040130930021",828,179,0.216183574879227
"040130930022",2167,1256,0.579603137978772
"040130930023",1835,631,0.343869209809264
"040130931011",720,253,0.351388888888889
"040130931012",993,387,0.389728096676737
"040130931013",1423,386,0.271257905832748
"040130931014",1840,533,0.289673913043478
"040130931041",2613,1055,0.403750478377344
"040130931042",1192,0,0
"040130931043",694,440,0.634005763688761
"040130931044",468,128,0.273504273504274
"040130931051",1674,473,0.282556750298686
"040130931052",1434,408,0.284518828451883
"040130931053",1392,540,0.387931034482759
"040130931054",1661,383,0.230583985550873
"040130931061",1437,482,0.335421016005567
"040130931062",1542,395,0.256160830090791
"040130931063",1408,615,0.436789772727273
"040130932001",802,655,0.816708229426434
"040130932002",87,10,0.114942528735632
"040130932003",2345,1051,0.44818763326226
"040131032051",1473,1372,0.93143245078072
"040131032052",1445,1340,0.927335640138408
"040131032061",1184,1145,0.967060810810811
"040131032062",1361,1236,0.908155767817781
"040131032071",1183,1131,0.956043956043956
"040131032072",1430,1336,0.934265734265734
"040131032081",1427,1202,0.842326559215137
"040131032082",2012,1617,0.803677932405567
"040131032083",881,714,0.81044267877412
"040131032091",546,519,0.950549450549451
"040131032092",549,534,0.972677595628415
"040131032093",2347,2347,1
"040131032094",1378,1305,0.947024673439768
"040131032101",1554,1387,0.892535392535392
"040131032102",1388,1325,0.954610951008646
"040131032103",1264,1149,0.909018987341772
"040131032104",855,742,0.867836257309942
"040131032105",872,725,0.831422018348624
"040131032106",977,903,0.924257932446264
"040131032111",998,998,1
"040131032112",1849,1698,0.918334234721471
"040131032113",1155,1072,0.928138528138528
"040131032121",1972,1894,0.960446247464503
"040131032122",1264,1197,0.946993670886076
"040131032123",1114,1013,0.909335727109515
"040131032141",1083,1083,1
"040131032142",1750,1651,0.943428571428571
"040131032143",1499,1486,0.991327551701134
"040131032151",1398,1288,0.921316165951359
"040131032152",1596,1331,0.833959899749373
"040131032161",1205,1037,0.860580912863071
"040131032162",1334,1311,0.982758620689655
"040131032163",1488,1164,0.782258064516129
"040131032164",1103,1014,0.919310970081596
"040131032171",1248,1186,0.950320512820513
"040131032172",1642,1569,0.955542021924482
"040131032173",1631,1569,0.961986511342734
"040131032174",2435,2229,0.915400410677618
"040131032191",885,876,0.989830508474576
"040131032192",1076,1066,0.990706319702602
"040131032193",988,965,0.976720647773279
"040131032201",1353,1295,0.957132298595713
"040131032202",607,598,0.985172981878089
"040131032203",1089,1056,0.96969696969697
"040131033021",2463,1609,0.653268371904182
"040131033022",1818,1402,0.771177117711771
"040131033023",1857,1279,0.688745288099085
"040131033024",751,575,0.765645805592543
"040131033031",1608,1391,0.865049751243781
"040131033032",959,862,0.898852971845673
"040131033033",789,567,0.718631178707224
"040131033041",3109,1007,0.323898359601158
"040131033042",1269,376,0.296296296296296
"040131033043",1592,515,0.323492462311558
"040131033051",1333,377,0.282820705176294
"040131033052",2065,645,0.312348668280872
"040131033061",1961,668,0.340642529321775
"040131033062",2519,1271,0.504565303691941
"040131034001",1777,1412,0.794597636465954
"040131034002",1844,1312,0.711496746203905
"040131034003",1281,881,0.687743950039032
"040131035011",1238,613,0.495153473344103
"040131035012",879,853,0.970420932878271
"040131035013",1164,911,0.782646048109966
"040131035021",933,893,0.957127545551983
"040131035022",851,568,0.667450058754407
"040131035023",1157,1132,0.978392394122731
"040131035024",1281,1225,0.956284153005464
"040131035025",1223,1017,0.831561733442355
"040131036041",2284,1145,0.501313485113835
"040131036042",1069,1020,0.954162768942937
"040131036043",1053,859,0.815764482431149
"040131036051",1744,1664,0.954128440366973
"040131036052",2287,2094,0.915609969392217
"040131036053",999,925,0.925925925925926
"040131036054",925,845,0.913513513513514
"040131036061",1282,758,0.591263650546022
"040131036062",1006,857,0.851888667992048
"040131036063",2054,1695,0.825219084712756
"040131036071",1491,1075,0.720992622401073
"040131036072",1218,1112,0.912972085385878
"040131036073",1064,1031,0.968984962406015
"040131036074",1055,928,0.879620853080569
"040131036081",2659,2302,0.865738999623919
"040131036082",1150,1058,0.92
"040131036091",1100,852,0.774545454545455
"040131036092",905,858,0.948066298342541
"040131036093",1545,1101,0.712621359223301
"040131036094",1518,956,0.629776021080369
"040131036111",2131,2084,0.977944626935711
"040131036112",1384,1295,0.935693641618497
"040131036113",1950,1881,0.964615384615385
"040131036121",949,733,0.772391991570074
"040131036122",1045,932,0.891866028708134
"040131036123",1585,1280,0.807570977917981
"040131036124",1702,1411,0.829024676850764
"040131036141",2329,1847,0.793044224989266
"040131036142",1103,906,0.821396192203082
"040131036151",1263,693,0.548693586698337
"040131036152",2310,1135,0.491341991341991
"040131036153",1628,602,0.36977886977887
"040131037011",878,775,0.882687927107061
"040131037012",2443,2047,0.837904216127712
"040131037013",1510,954,0.631788079470199
"040131037021",729,596,0.817558299039781
"040131037022",1299,1166,0.897613548883757
"040131037023",1081,819,0.757631822386679
"040131039001",1081,961,0.888991674375578
"040131039002",1538,983,0.639141742522757
"040131039003",1184,695,0.586993243243243
"040131039004",1976,1768,0.894736842105263
"040131040001",1910,1400,0.732984293193717
"040131040002",1060,959,0.904716981132075
"040131040003",2047,1327,0.648265754763068
"040131040004",1677,1265,0.754323196183661
"040131041001",1467,1230,0.838445807770961
"040131041002",1491,1018,0.682763246143528
"040131041003",1726,1569,0.909038238702202
"040131041004",1990,953,0.478894472361809
"040131042021",1159,1056,0.911130284728214
"040131042022",2233,1904,0.852664576802508
"040131042023",1858,1412,0.759956942949408
"040131042031",1146,1082,0.944153577661431
"040131042032",1301,1049,0.80630284396618
"040131042033",982,400,0.407331975560081
"040131042034",1362,918,0.674008810572687
"040131042035",1714,1266,0.738623103850642
"040131042041",1104,865,0.783514492753623
"040131042042",2541,1898,0.746950019677292
"040131042051",1678,923,0.550059594755661
"040131042052",772,673,0.871761658031088
"040131042053",1440,752,0.522222222222222
"040131042054",1137,968,0.851363236587511
"040131042061",1516,1118,0.737467018469657
"040131042062",1846,1122,0.607800650054171
"040131042063",1176,852,0.724489795918367
"040131042071",1200,1007,0.839166666666667
"040131042072",1657,1205,0.727217863608932
"040131042073",1176,807,0.686224489795918
"040131042121",520,409,0.786538461538462
"040131042122",2127,1592,0.748472026328162
"040131042123",1609,1468,0.912367930391548
"040131042124",2390,1592,0.666108786610879
"040131042141",1242,956,0.769726247987118
"040131042142",1163,986,0.84780739466896
"040131042151",825,653,0.791515151515152
"040131042152",849,711,0.837455830388693
"040131042153",671,657,0.979135618479881
"040131042154",530,356,0.671698113207547
"040131042155",1353,1139,0.841832963784183
"040131042161",1620,1359,0.838888888888889
"040131042162",790,645,0.816455696202532
"040131042163",2670,2239,0.838576779026217
"040131042171",2212,1908,0.862567811934901
"040131042172",1726,1431,0.829084588644264
"040131042173",1819,1581,0.869158878504673
"040131042181",1095,865,0.789954337899543
"040131042182",956,709,0.74163179916318
"040131042183",1424,1058,0.742977528089888
"040131042191",1707,1418,0.830697129466901
"040131042192",1635,1209,0.739449541284404
"040131042211",1477,1290,0.873392010832769
"040131042212",1942,1152,0.593202883625129
"040131042213",812,670,0.82512315270936
"040131042214",1806,1440,0.79734219269103
"040131042221",1091,966,0.885426214482126
"040131042222",1092,1015,0.92948717948718
"040131042223",1527,1290,0.844793713163065
"040131042224",2091,1672,0.799617407938785
"040131042231",886,696,0.785553047404063
"040131042232",1132,937,0.82773851590106
"040131042241",943,840,0.890774125132556
"040131042242",1683,1618,0.961378490790256
"040131042243",1851,1620,0.875202593192869
"040131042244",1595,1261,0.790595611285266
"040131042251",1328,1037,0.780873493975904
"040131042252",1331,1086,0.815927873779113
"040131042253",1076,1076,1
"040131042261",1187,961,0.809604043807919
"040131042262",1146,999,0.871727748691099
"040131042263",555,517,0.931531531531532
"040131042264",1454,1326,0.911966987620358
"040131042271",1492,1081,0.724530831099196
"040131042272",650,411,0.632307692307692
"040131043011",2053,1236,0.602045786653678
"040131043012",1832,1381,0.75382096069869
"040131043021",1093,792,0.724611161939616
"040131043022",2478,2005,0.809120258272801
"040131044011",2552,1304,0.510971786833856
"040131044012",808,547,0.676980198019802
"040131044013",1286,1033,0.803265940902022
"040131044021",2629,2330,0.886268543172309
"040131045011",859,497,0.578579743888242
"040131045012",1230,429,0.348780487804878
"040131045013",1593,658,0.413057124921532
"040131045021",1446,613,0.423928077455048
"040131045022",2102,708,0.336822074215033
"040131045023",1964,706,0.359470468431772
"040131046001",1326,1048,0.790346907993967
"040131046002",1437,648,0.450939457202505
"040131046003",1580,836,0.529113924050633
"040131047011",1670,729,0.436526946107784
"040131047012",519,439,0.845857418111753
"040131047013",440,321,0.729545454545454
"040131047021",1196,678,0.566889632107023
"040131047022",1421,792,0.557353976073188
"040131047023",830,533,0.642168674698795
"040131047024",571,475,0.831873905429072
"040131048011",1938,1814,0.936016511867905
"040131048012",1599,1440,0.900562851782364
"040131048021",817,786,0.962056303549572
"040131048022",1259,1131,0.898332009531374
"040131048023",1968,1767,0.897865853658537
"040131048024",974,747,0.76694045174538
"040131048025",665,665,1
"040131049001",1059,1017,0.960339943342776
"040131049002",1250,997,0.7976
"040131049003",2072,1767,0.852799227799228
"040131050021",803,753,0.937733499377335
"040131050022",2117,1999,0.944260746339159
"040131050031",2337,2270,0.971330765939238
"040131050032",2365,2221,0.939112050739958
"040131050041",1368,1314,0.960526315789474
"040131050042",912,679,0.744517543859649
"040131050043",1315,1272,0.967300380228137
"040131051011",1102,969,0.879310344827586
"040131051012",1842,1762,0.95656894679696
"040131051013",1321,1262,0.955336866010598
"040131051021",791,712,0.900126422250316
"040131051022",1499,1432,0.95530353569046
"040131051023",1251,1194,0.954436450839328
"040131051024",898,809,0.900890868596882
"040131051031",701,701,1
"040131051032",817,784,0.959608323133415
"040131051033",1530,1402,0.916339869281046
"040131052001",1282,998,0.778471138845554
"040131052002",1342,1048,0.780923994038748
"040131052003",1953,797,0.408090117767537
"040131052004",1983,1362,0.686838124054463
"040131053001",1613,1541,0.955362678239306
"040131053002",2491,1005,0.403452428743477
"040131053003",1652,1478,0.894673123486683
"040131054001",1253,1188,0.948124501197127
"040131054002",1603,1341,0.836556456643793
"040131054003",974,858,0.880903490759754
"040131055011",1565,733,0.468370607028754
"040131055012",1279,934,0.730258014073495
"040131055021",932,726,0.778969957081545
"040131055022",1023,570,0.557184750733138
"040131055031",164,95,0.579268292682927
"040131055032",1560,1055,0.676282051282051
"040131055033",1574,1069,0.679161372299873
"040131056011",2623,927,0.353412123522684
"040131056012",1813,924,0.50965250965251
"040131056021",1206,1069,0.886401326699834
"040131056022",2419,1443,0.596527490698636
"040131056023",2445,657,0.268711656441718
"040131057011",1333,971,0.728432108027007
"040131057012",1804,1087,0.602549889135255
"040131057021",1991,951,0.477649422400804
"040131057022",1980,853,0.430808080808081
"040131058001",1278,739,0.578247261345853
"040131058002",1736,1106,0.637096774193548
"040131058003",1674,1045,0.624253285543608
"040131058004",1912,648,0.338912133891213
"040131059001",1276,1111,0.870689655172414
"040131059002",2079,1422,0.683982683982684
"040131059003",1583,947,0.598231206569804
"040131060011",1755,1056,0.601709401709402
"040131060021",1587,978,0.616257088846881
"040131060022",867,470,0.542099192618224
"040131060031",1914,1298,0.67816091954023
"040131060032",1496,1001,0.669117647058823
"040131061001",847,847,1
"040131061002",873,548,0.627720504009164
"040131061003",1670,1044,0.625149700598802
"040131061004",845,665,0.78698224852071
"040131061005",1110,1065,0.959459459459459
"040131062001",1556,1497,0.962082262210797
"040131062002",1898,1803,0.949947312961012
"040131063001",1157,1021,0.882454624027658
"040131063002",1551,1373,0.885235332043843
"040131063003",851,817,0.960047003525264
"040131063004",1101,998,0.90644868301544
"040131064001",1181,854,0.72311600338696
"040131064002",1633,1459,0.893447642375995
"040131065011",2094,1627,0.776981852913085
"040131065012",1358,1062,0.782032400589102
"040131065021",1184,992,0.837837837837838
"040131065022",1153,869,0.753686036426713
"040131065023",1276,937,0.734326018808777
"040131066001",2151,1806,0.839609483960948
"040131066002",1748,1582,0.905034324942792
"040131067011",1526,991,0.649410222804718
"040131067012",1109,895,0.807033363390442
"040131067013",1415,985,0.696113074204947
"040131067021",1469,1248,0.849557522123894
"040131067031",885,688,0.777401129943503
"040131067032",1356,1054,0.777286135693215
"040131068011",1437,792,0.551148225469729
"040131068012",1724,1089,0.631670533642691
"040131068013",1209,503,0.416046319272126
"040131068021",1271,692,0.544453186467349
"040131068022",1356,772,0.569321533923304
"040131068023",1079,717,0.664504170528267
"040131069001",844,669,0.792654028436019
"040131069002",2023,886,0.437963420662383
"040131069003",1388,758,0.546109510086455
"040131069004",3598,724,0.201222901612007
"040131070001",1133,557,0.491615180935569
"040131070002",2752,1195,0.434229651162791
"040131070003",1792,1080,0.602678571428571
"040131070004",1419,703,0.495419309372798
"040131071011",1393,837,0.600861450107681
"040131071012",3196,952,0.297872340425532
"040131071021",1234,494,0.40032414910859
"040131071022",2088,986,0.472222222222222
"040131071023",2156,396,0.183673469387755
"040131072011",1104,668,0.605072463768116
"040131072012",1869,679,0.363295880149813
"040131072021",2370,600,0.253164556962025
"040131072022",3481,1387,0.398448721631715
"040131073001",1908,1058,0.554507337526205
"040131073002",1097,758,0.690975387420237
"040131073003",1566,761,0.485951468710089
"040131073004",2132,905,0.424484052532833
"040131074001",1362,1068,0.784140969162996
"040131074002",913,671,0.734939759036145
"040131074003",1222,793,0.648936170212766
"040131074004",724,624,0.861878453038674
"040131074005",697,428,0.614060258249641
"040131074006",1831,1114,0.608410704533042
"040131075001",798,746,0.93483709273183
"040131075002",1535,1380,0.899022801302932
"040131075003",1350,1281,0.948888888888889
"040131076011",765,738,0.964705882352941
"040131076012",1293,910,0.703789636504254
"040131076013",1564,1281,0.819053708439898
"040131076021",1234,1201,0.973257698541329
"040131076022",1823,1072,0.588041689522765
"040131077001",790,742,0.939240506329114
"040131077002",741,599,0.808367071524966
"040131077003",732,574,0.784153005464481
"040131077004",968,718,0.741735537190083
"040131077005",744,662,0.889784946236559
"040131078001",664,644,0.969879518072289
"040131078002",1781,1664,0.934306569343066
"040131079001",767,737,0.960886571056063
"040131079002",1786,1710,0.957446808510638
"040131079003",1120,931,0.83125
"040131080001",1327,1234,0.92991710625471
"040131080002",1836,1737,0.946078431372549
"040131081001",1968,1568,0.796747967479675
"040131082001",902,730,0.809312638580931
"040131082002",989,764,0.772497472194135
"040131082003",1641,1331,0.811090798293723
"040131083011",1094,948,0.86654478976234
"040131083012",1357,1161,0.855563743551953
"040131083013",1274,1141,0.895604395604396
"040131083021",1199,1059,0.883236030025021
"040131083022",1712,1527,0.891939252336449
"040131084001",301,205,0.681063122923588
"040131084002",972,899,0.924897119341564
"040131084003",1146,946,0.825479930191972
"040131084004",1997,1905,0.953930896344517
"040131084005",923,671,0.726977248104009
"040131085011",1126,719,0.63854351687389
"040131085012",1184,789,0.666385135135135
"040131085021",965,945,0.979274611398964
"040131085022",1072,708,0.66044776119403
"040131085023",1109,647,0.583408476104599
"040131085024",604,560,0.927152317880795
"040131086011",1716,911,0.530885780885781
"040131086012",1053,540,0.512820512820513
"040131086021",1372,821,0.598396501457726
"040131086022",1371,767,0.559445660102115
"040131086023",1007,675,0.670307845084409
"040131086024",1553,811,0.522215067611075
"040131088021",1502,1100,0.732356857523302
"040131088022",458,429,0.936681222707424
"040131089011",1033,535,0.517909002904163
"040131089012",819,430,0.525030525030525
"040131089013",815,520,0.638036809815951
"040131089021",1285,919,0.715175097276265
"040131089022",1900,839,0.441578947368421
"040131089023",1123,512,0.455921638468388
"040131089024",952,419,0.440126050420168
"040131090011",1772,714,0.40293453724605
"040131090012",3082,1437,0.466255678131084
"040131090021",1349,972,0.720533728687917
"040131090022",2043,553,0.270680372001958
"040131090023",814,628,0.771498771498772
"040131090031",1946,477,0.245118191161357
"040131090032",1338,693,0.517937219730942
"040131090033",1729,290,0.167727009832273
"040131090034",788,31,0.0393401015228426
"040131091011",1750,292,0.166857142857143
"040131091012",1973,403,0.204257475924987
"040131091021",2021,365,0.180603661553686
"040131091022",2371,532,0.224377899620413
"040131091023",1310,242,0.184732824427481
"040131092001",990,246,0.248484848484848
"040131092002",1456,409,0.280906593406593
"040131092003",887,545,0.614430665163472
"040131093001",1649,258,0.156458459672529
"040131093002",2618,748,0.285714285714286
"040131093003",1154,145,0.125649913344887
"040131094001",1448,372,0.256906077348066
"040131094002",2244,474,0.211229946524064
"040131094003",1078,585,0.542671614100185
"040131094004",2097,675,0.321888412017167
"040131094005",1703,293,0.17204932472108
"040131095001",2339,494,0.211201368106028
"040131095002",1459,618,0.42357779300891
"040131095003",1816,641,0.352973568281938
"040131096011",2392,504,0.210702341137124
"040131096012",1624,316,0.194581280788177
"040131096013",1850,469,0.253513513513514
"040131096021",1288,295,0.229037267080745
"040131096022",3030,593,0.195709570957096
"040131096023",2714,589,0.217022844509948
"040131096031",821,178,0.216808769792935
"040131096032",1194,282,0.236180904522613
"040131096033",1743,193,0.110728628800918
"040131096034",1884,389,0.206475583864119
"040131096041",1182,366,0.309644670050761
"040131096042",2811,803,0.285663464959089
"040131097011",1217,68,0.0558751027115859
"040131097012",2740,286,0.104379562043796
"040131097013",2583,190,0.0735578784359272
"040131097014",2566,529,0.206157443491816
"040131097021",2876,615,0.213838664812239
"040131097022",2103,312,0.148359486447932
"040131097023",1091,244,0.223648029330889
"040131097031",1528,223,0.145942408376963
"040131097032",1583,494,0.312065698041693
"040131097041",1886,232,0.123011664899258
"040131097042",1067,219,0.205248359887535
"040131097051",1073,209,0.194780987884436
"040131097052",1324,145,0.109516616314199
"040131098011",2315,389,0.168034557235421
"040131098012",2602,139,0.0534204458109147
"040131098021",2552,605,0.237068965517241
"040131098022",1443,269,0.186417186417186
"040131098023",1360,195,0.143382352941176
"040131099001",2089,239,0.114408808042125
"040131099002",2563,273,0.106515801794772
"040131099003",2122,347,0.163524976437323
"040131099004",1034,112,0.108317214700193
"040131100011",2258,414,0.183348095659876
"040131100012",1924,402,0.208939708939709
"040131100021",1243,175,0.140788415124698
"040131100022",2608,573,0.219708588957055
"040131101001",1480,209,0.141216216216216
"040131101002",1214,102,0.0840197693574959
"040131101003",2320,117,0.0504310344827586
"040131101004",1166,223,0.191252144082333
"040131104001",1275,830,0.650980392156863
"040131104002",1151,1132,0.983492615117289
"040131104003",1500,962,0.641333333333333
"040131104004",1136,725,0.638204225352113
"040131105011",585,489,0.835897435897436
"040131105012",1499,1315,0.877251501000667
"040131105013",1055,858,0.813270142180095
"040131105021",1322,997,0.754160363086233
"040131105022",1198,870,0.726210350584307
"040131106001",916,586,0.639737991266376
"040131106002",1560,1117,0.716025641025641
"040131106003",618,334,0.540453074433657
"040131106004",1771,1661,0.937888198757764
"040131107011",1396,574,0.411174785100287
"040131107012",1281,650,0.507416081186573
"040131107021",2350,1164,0.49531914893617
"040131107022",1805,912,0.505263157894737
"040131108011",2245,1192,0.530957683741648
"040131108012",1918,1108,0.577685088633994
"040131108013",1500,1044,0.696
"040131108021",833,450,0.540216086434574
"040131108022",1488,1062,0.713709677419355
"040131109011",1124,864,0.768683274021352
"040131109012",2526,1370,0.542359461599367
"040131109021",3088,1518,0.491580310880829
"040131109022",2318,1408,0.607420189818809
"040131110001",899,673,0.74860956618465
"040131110002",885,626,0.707344632768362
"040131110003",1368,1213,0.886695906432749
"040131110004",499,478,0.957915831663327
"040131110005",871,776,0.890929965556831
"040131111001",1465,1212,0.827303754266212
"040131111002",1061,810,0.763430725730443
"040131111003",1650,1532,0.928484848484848
"040131112011",1351,918,0.679496669133975
"040131112012",1167,637,0.545844044558698
"040131112013",2806,907,0.323235923022096
"040131112014",831,648,0.779783393501805
"040131112021",1925,694,0.360519480519481
"040131112031",1650,1383,0.838181818181818
"040131112041",2199,1732,0.787630741246021
"040131113001",1634,1069,0.65422276621787
"040131113002",1167,683,0.585261353898886
"040131113003",665,432,0.649624060150376
"040131113004",1381,946,0.685010861694424
"040131113005",1180,964,0.816949152542373
"040131114011",2390,700,0.292887029288703
"040131114012",2065,485,0.234866828087167
"040131114021",2182,1074,0.492208982584785
"040131114022",2320,1071,0.461637931034483
"040131115011",1973,119,0.0603142422706538
"040131115021",1354,841,0.621122599704579
"040131115022",1985,625,0.314861460957179
"040131115023",1154,386,0.334488734835355
"040131115024",1346,266,0.197622585438336
"040131116011",1410,573,0.406382978723404
"040131116012",1871,474,0.253340459647247
"040131116021",437,256,0.585812356979405
"040131116022",2209,578,0.261656858306926
"040131116023",2330,317,0.136051502145923
"040131117001",2633,1185,0.450056969236612
"040131117002",1416,746,0.52683615819209
"040131117003",1256,1035,0.824044585987261
"040131117004",1042,799,0.76679462571977
"040131118001",426,353,0.828638497652582
"040131118002",1056,1013,0.959280303030303
"040131118003",1549,1240,0.800516462233699
"040131118004",821,699,0.851400730816078
"040131119001",757,673,0.889035667107001
"040131119002",944,660,0.699152542372881
"040131119003",592,363,0.613175675675676
"040131121001",1658,263,0.158624849215923
"040131121002",1373,118,0.0859431900946832
"040131121003",672,77,0.114583333333333
"040131122011",2169,151,0.0696173351775012
"040131122012",2044,619,0.302837573385519
"040131122021",1013,227,0.224086870681145
"040131122022",1601,178,0.111180512179888
"040131122023",1472,673,0.457201086956522
"040131123011",1285,253,0.196887159533074
"040131123012",2341,268,0.114480991029475
"040131123013",1714,157,0.0915985997666278
"040131123021",2147,240,0.111783884489986
"040131123022",1484,190,0.128032345013477
"040131123023",765,238,0.311111111111111
"040131123024",1224,413,0.337418300653595
"040131123025",1996,236,0.118236472945892
"040131124011",1605,266,0.165732087227414
"040131124012",3096,164,0.0529715762273902
"040131124013",1907,336,0.176192973256424
"040131124021",2546,361,0.141791044776119
"040131124022",1219,165,0.135356849876948
"040131124023",2069,128,0.0618656355727405
"040131125021",3324,410,0.123345367027677
"040131125022",1210,259,0.21404958677686
"040131125023",1551,201,0.129593810444874
"040131125031",2765,275,0.0994575045207957
"040131125032",3054,582,0.19056974459725
"040131125033",1337,288,0.215407629020194
"040131125034",2006,277,0.138085742771685
"040131125041",2545,358,0.140667976424361
"040131125042",1911,450,0.235478806907378
"040131125051",2396,336,0.140233722871452
"040131125052",2147,162,0.0754541220307406
"040131125053",1147,39,0.034001743679163
"040131125054",1201,83,0.0691090757701915
"040131125055",1971,376,0.190766108574328
"040131125071",1282,266,0.207488299531981
"040131125072",1508,210,0.139257294429708
"040131125081",2114,225,0.10643330179754
"040131125091",2302,752,0.326672458731538
"040131125092",4480,1664,0.371428571428571
"040131125093",3726,899,0.241277509393451
"040131125101",3562,778,0.218416619876474
"040131125102",1561,148,0.0948110185778347
"040131125111",3304,701,0.212167070217918
"040131125112",4978,1033,0.207513057452792
"040131125113",793,114,0.143757881462799
"040131125121",1815,636,0.350413223140496
"040131125131",3755,1551,0.413049267643142
"040131125132",0,0,NA
"040131125133",2854,471,0.165031534688157
"040131125134",2638,1002,0.379833206974981
"040131125141",2310,845,0.365800865800866
"040131125142",2387,1135,0.475492249685798
"040131126011",1079,124,0.114921223354958
"040131126012",1817,466,0.256466703357182
"040131126021",2024,188,0.0928853754940712
"040131126022",1805,172,0.0952908587257618
"040131126023",1461,278,0.190280629705681
"040131126024",1730,149,0.0861271676300578
"040131127001",1636,294,0.179706601466993
"040131127002",1220,21,0.0172131147540984
"040131127003",2438,206,0.0844954881050041
"040131127004",1087,51,0.046918123275069
"040131129001",774,458,0.591731266149871
"040131129002",1395,600,0.43010752688172
"040131129003",869,266,0.306098964326812
"040131129004",1786,713,0.399216125419933
"040131130001",1310,1171,0.893893129770992
