"contestKey","contestLongName","contestKey__1","contestLongName__1","districtKey","districtName","numbertoElect","termYears","isQuestion","countiesParticipating","countiesReported","precinctsParticipating","precinctsReported","precinctsReportedPercent","jurisdictionKey","jurisdictionName","isWriteIn","choiceKey","choiceName","partyKey","partyDisplayorder","partyShortName","totalVotes","jurisdictionVotes","choicePollingPlaceVotes","choiceEarlyVotes","choiceProvisionalVotes","choiceMaricopaVotes"
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,45,45,100,14,"Yavapai",TRUE,6206,"Komor, Christian",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,44,44,100,15,"Yuma",TRUE,6206,"Komor, Christian",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,1489,1489,100,0,"State",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,44,44,100,1,"Apache",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,49,49,100,2,"Cochise",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,71,71,100,3,"Coconino",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,39,39,100,4,"Gila",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,22,22,100,5,"Graham",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,8,8,100,6,"Greenlee",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,11,11,100,7,"La Paz",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,743,743,100,8,"Maricopa",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,24,24,100,9,"Mohave",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,14,14,100,10,"Navajo",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,249,249,100,11,"Pima",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,102,102,100,12,"Pinal",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,24,24,100,13,"Santa Cruz",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,45,45,100,14,"Yavapai",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,44,44,100,15,"Yuma",TRUE,5853,"Masoya, Patrick",1,"NULL","NONE",0,0,0,0,0,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,1489,1489,100,0,"State",FALSE,6829,"Torres, Angel",4,"NULL","GRN",50962,50962,4938,15532,997,29495
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,44,44,100,1,"Apache",FALSE,6829,"Torres, Angel",4,"NULL","GRN",912,912,532,370,10,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,49,49,100,2,"Cochise",FALSE,6829,"Torres, Angel",4,"NULL","GRN",1201,1201,244,882,75,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,71,71,100,3,"Coconino",FALSE,6829,"Torres, Angel",4,"NULL","GRN",1440,1440,498,887,55,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,39,39,100,4,"Gila",FALSE,6829,"Torres, Angel",4,"NULL","GRN",468,468,90,355,23,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,22,22,100,5,"Graham",FALSE,6829,"Torres, Angel",4,"NULL","GRN",276,276,91,180,5,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,8,8,100,6,"Greenlee",FALSE,6829,"Torres, Angel",4,"NULL","GRN",80,80,17,62,1,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,11,11,100,7,"La Paz",FALSE,6829,"Torres, Angel",4,"NULL","GRN",129,129,47,66,16,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,743,743,100,8,"Maricopa",FALSE,6829,"Torres, Angel",4,"NULL","GRN",29495,29495,0,0,0,29495
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,24,24,100,9,"Mohave",FALSE,6829,"Torres, Angel",4,"NULL","GRN",1325,1325,386,914,25,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,14,14,100,10,"Navajo",FALSE,6829,"Torres, Angel",4,"NULL","GRN",1055,1055,471,569,15,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,249,249,100,11,"Pima",FALSE,6829,"Torres, Angel",4,"NULL","GRN",8678,8678,1395,6758,525,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,102,102,100,12,"Pinal",FALSE,6829,"Torres, Angel",4,"NULL","GRN",2767,2767,569,1995,203,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,24,24,100,13,"Santa Cruz",FALSE,6829,"Torres, Angel",4,"NULL","GRN",261,261,44,204,13,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,45,45,100,14,"Yavapai",FALSE,6829,"Torres, Angel",4,"NULL","GRN",2029,2029,352,1662,15,0
1619,"Governor",1619,"Governor",2,"Statewide",1,4,FALSE,15,15,44,44,100,15,"Yuma",FALSE,6829,"Torres, Angel",4,"NULL","GRN",846,846,202,628,16,0
1652,"State Senator - District No.  1",1652,"State Senator - District No.  1",12,"Legislative District 1",1,2,FALSE,2,15,51,51,100,0,"State",FALSE,7063,"Craycraft, Jo",3,"NULL","DEM",33554,33554,3049,19925,105,10475
1652,"State Senator - District No.  1",1652,"State Senator - District No.  1",12,"Legislative District 1",1,2,FALSE,2,15,16,16,100,8,"Maricopa",FALSE,7063,"Craycraft, Jo",3,"NULL","DEM",10475,10475,0,0,0,10475
1652,"State Senator - District No.  1",1652,"State Senator - District No.  1",12,"Legislative District 1",1,2,FALSE,2,15,35,35,100,14,"Yavapai",FALSE,7063,"Craycraft, Jo",3,"NULL","DEM",23079,23079,3049,19925,105,0
1652,"State Senator - District No.  1",1652,"State Senator - District No.  1",12,"Legislative District 1",1,2,FALSE,2,15,51,51,100,0,"State",FALSE,6529,"Fann, Karen",9,"NULL","REP",76856,76856,8292,46416,244,21904
1652,"State Senator - District No.  1",1652,"State Senator - District No.  1",12,"Legislative District 1",1,2,FALSE,2,15,16,16,100,8,"Maricopa",FALSE,6529,"Fann, Karen",9,"NULL","REP",21904,21904,0,0,0,21904
1652,"State Senator - District No.  1",1652,"State Senator - District No.  1",12,"Legislative District 1",1,2,FALSE,2,15,35,35,100,14,"Yavapai",FALSE,6529,"Fann, Karen",9,"NULL","REP",54952,54952,8292,46416,244,0
1653,"State Senator - District No.  2",1653,"State Senator - District No.  2",13,"Legislative District 2",1,2,FALSE,2,15,57,57,100,0,"State",FALSE,6567,"Dalessandro, Andrea",3,"NULL","DEM",36893,36893,5806,28920,2167,0
1653,"State Senator - District No.  2",1653,"State Senator - District No.  2",13,"Legislative District 2",1,2,FALSE,2,15,33,33,100,11,"Pima",FALSE,6567,"Dalessandro, Andrea",3,"NULL","DEM",27480,27480,3577,22423,1480,0
1653,"State Senator - District No.  2",1653,"State Senator - District No.  2",13,"Legislative District 2",1,2,FALSE,2,15,24,24,100,13,"Santa Cruz",FALSE,6567,"Dalessandro, Andrea",3,"NULL","DEM",9413,9413,2229,6497,687,0
1653,"State Senator - District No.  2",1653,"State Senator - District No.  2",13,"Legislative District 2",1,2,FALSE,2,15,57,57,100,0,"State",FALSE,6804,"Kais, Shelley",9,"NULL","REP",24925,24925,4436,19612,877,0
1653,"State Senator - District No.  2",1653,"State Senator - District No.  2",13,"Legislative District 2",1,2,FALSE,2,15,33,33,100,11,"Pima",FALSE,6804,"Kais, Shelley",9,"NULL","REP",21053,21053,3468,16916,669,0
1653,"State Senator - District No.  2",1653,"State Senator - District No.  2",13,"Legislative District 2",1,2,FALSE,2,15,24,24,100,13,"Santa Cruz",FALSE,6804,"Kais, Shelley",9,"NULL","REP",3872,3872,968,2696,208,0
1654,"State Senator - District No.  3",1654,"State Senator - District No.  3",14,"Legislative District 3",1,2,FALSE,1,15,41,41,100,0,"State",FALSE,6243,"Gonzales, Sally Ann",3,"NULL","DEM",45529,45529,6931,35683,2915,0
1654,"State Senator - District No.  3",1654,"State Senator - District No.  3",14,"Legislative District 3",1,2,FALSE,1,15,41,41,100,11,"Pima",FALSE,6243,"Gonzales, Sally Ann",3,"NULL","DEM",45529,45529,6931,35683,2915,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,59,59,100,0,"State",TRUE,6185,"Contreraz, Julian",9,"NULL","REP",0,0,0,0,0,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,18,18,100,8,"Maricopa",TRUE,6185,"Contreraz, Julian",9,"NULL","REP",0,0,0,0,0,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,17,17,100,11,"Pima",TRUE,6185,"Contreraz, Julian",9,"NULL","REP",0,0,0,0,0,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,1,1,100,12,"Pinal",TRUE,6185,"Contreraz, Julian",9,"NULL","REP",0,0,0,0,0,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,23,23,100,15,"Yuma",TRUE,6185,"Contreraz, Julian",9,"NULL","REP",0,0,0,0,0,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,59,59,100,0,"State",FALSE,6655,"Otondo, Lisa",3,"NULL","DEM",33034,33034,5194,15860,748,11232
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,18,18,100,8,"Maricopa",FALSE,6655,"Otondo, Lisa",3,"NULL","DEM",11232,11232,0,0,0,11232
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,17,17,100,11,"Pima",FALSE,6655,"Otondo, Lisa",3,"NULL","DEM",6427,6427,1565,4343,519,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,1,1,100,12,"Pinal",FALSE,6655,"Otondo, Lisa",3,"NULL","DEM",103,103,57,40,6,0
1655,"State Senator - District No.  4",1655,"State Senator - District No.  4",15,"Legislative District 4",1,2,FALSE,4,15,23,23,100,15,"Yuma",FALSE,6655,"Otondo, Lisa",3,"NULL","DEM",15272,15272,3572,11477,223,0
1656,"State Senator - District No.  5",1656,"State Senator - District No.  5",16,"Legislative District 5",1,2,FALSE,2,15,33,33,100,0,"State",FALSE,6630,"Borrelli, Sonny",9,"NULL","REP",56454,56454,17278,38034,1142,0
1656,"State Senator - District No.  5",1656,"State Senator - District No.  5",16,"Legislative District 5",1,2,FALSE,2,15,11,11,100,7,"La Paz",FALSE,6630,"Borrelli, Sonny",9,"NULL","REP",3547,3547,1094,2078,375,0
1656,"State Senator - District No.  5",1656,"State Senator - District No.  5",16,"Legislative District 5",1,2,FALSE,2,15,22,22,100,9,"Mohave",FALSE,6630,"Borrelli, Sonny",9,"NULL","REP",52907,52907,16184,35956,767,0
1656,"State Senator - District No.  5",1656,"State Senator - District No.  5",16,"Legislative District 5",1,2,FALSE,2,15,33,33,100,0,"State",FALSE,6462,"Morgaine, J'aime",3,"NULL","DEM",18530,18530,4946,13212,372,0
1656,"State Senator - District No.  5",1656,"State Senator - District No.  5",16,"Legislative District 5",1,2,FALSE,2,15,11,11,100,7,"La Paz",FALSE,6462,"Morgaine, J'aime",3,"NULL","DEM",1464,1464,571,737,156,0
1656,"State Senator - District No.  5",1656,"State Senator - District No.  5",16,"Legislative District 5",1,2,FALSE,2,15,22,22,100,9,"Mohave",FALSE,6462,"Morgaine, J'aime",3,"NULL","DEM",17066,17066,4375,12475,216,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,78,78,100,0,"State",FALSE,6730,"Allen, Sylvia Tenney",9,"NULL","REP",48044,48044,10848,36554,642,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,45,45,100,3,"Coconino",FALSE,6730,"Allen, Sylvia Tenney",9,"NULL","REP",15877,15877,3743,11814,320,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,18,18,100,4,"Gila",FALSE,6730,"Allen, Sylvia Tenney",9,"NULL","REP",9464,9464,1373,7872,219,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,5,5,100,10,"Navajo",FALSE,6730,"Allen, Sylvia Tenney",9,"NULL","REP",7812,7812,2711,5064,37,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,10,10,100,14,"Yavapai",FALSE,6730,"Allen, Sylvia Tenney",9,"NULL","REP",14891,14891,3021,11804,66,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,78,78,100,0,"State",FALSE,6961,"Carlisle, Wade",3,"NULL","DEM",46332,46332,8704,36827,801,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,45,45,100,3,"Coconino",FALSE,6961,"Carlisle, Wade",3,"NULL","DEM",25632,25632,5008,20004,620,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,18,18,100,4,"Gila",FALSE,6961,"Carlisle, Wade",3,"NULL","DEM",3957,3957,417,3451,89,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,5,5,100,10,"Navajo",FALSE,6961,"Carlisle, Wade",3,"NULL","DEM",3043,3043,896,2127,20,0
1657,"State Senator - District No.  6",1657,"State Senator - District No.  6",17,"Legislative District 6",1,2,FALSE,4,15,10,10,100,14,"Yavapai",FALSE,6961,"Carlisle, Wade",3,"NULL","DEM",13700,13700,2383,11245,72,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,87,87,100,0,"State",FALSE,7066,"Mealer, JL",9,"NULL","REP",21091,21091,7405,13482,204,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,44,44,100,1,"Apache",FALSE,7066,"Mealer, JL",9,"NULL","REP",7353,7353,2821,4499,33,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,26,26,100,3,"Coconino",FALSE,7066,"Mealer, JL",9,"NULL","REP",3321,3321,1330,1919,72,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,3,3,100,4,"Gila",FALSE,7066,"Mealer, JL",9,"NULL","REP",144,144,80,50,14,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,2,2,100,5,"Graham",FALSE,7066,"Mealer, JL",9,"NULL","REP",75,75,61,13,1,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,2,2,100,9,"Mohave",FALSE,7066,"Mealer, JL",9,"NULL","REP",78,78,42,28,8,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,9,9,100,10,"Navajo",FALSE,7066,"Mealer, JL",9,"NULL","REP",10120,10120,3071,6973,76,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,1,1,100,12,"Pinal",FALSE,7066,"Mealer, JL",9,"NULL","REP",0,0,0,0,0,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,87,87,100,0,"State",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",43179,43179,24251,18228,700,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,44,44,100,1,"Apache",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",17400,17400,10209,7041,150,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,26,26,100,3,"Coconino",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",9031,9031,4700,4101,230,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,3,3,100,4,"Gila",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",955,955,648,209,98,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,2,2,100,5,"Graham",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",750,750,618,127,5,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,2,2,100,9,"Mohave",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",176,176,105,63,8,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,9,9,100,10,"Navajo",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",14867,14867,7971,6687,209,0
1658,"State Senator - District No.  7",1658,"State Senator - District No.  7",18,"Legislative District 7",1,2,FALSE,7,15,1,1,100,12,"Pinal",FALSE,6343,"Peshlakai, Jamescita",3,"NULL","DEM",0,0,0,0,0,0
1659,"State Senator - District No.  8",1659,"State Senator - District No.  8",19,"Legislative District 8",1,2,FALSE,2,15,69,69,100,0,"State",FALSE,6348,"Girard, Sharon",3,"NULL","DEM",24360,24360,5170,17800,1390,0
1659,"State Senator - District No.  8",1659,"State Senator - District No.  8",19,"Legislative District 8",1,2,FALSE,2,15,18,18,100,4,"Gila",FALSE,6348,"Girard, Sharon",3,"NULL","DEM",2500,2500,408,2023,69,0
1659,"State Senator - District No.  8",1659,"State Senator - District No.  8",19,"Legislative District 8",1,2,FALSE,2,15,51,51,100,12,"Pinal",FALSE,6348,"Girard, Sharon",3,"NULL","DEM",21860,21860,4762,15777,1321,0
1659,"State Senator - District No.  8",1659,"State Senator - District No.  8",19,"Legislative District 8",1,2,FALSE,2,15,69,69,100,0,"State",FALSE,6226,"Pratt, Frank",9,"NULL","REP",31181,31181,7009,22622,1550,0
1659,"State Senator - District No.  8",1659,"State Senator - District No.  8",19,"Legislative District 8",1,2,FALSE,2,15,18,18,100,4,"Gila",FALSE,6226,"Pratt, Frank",9,"NULL","REP",3049,3049,605,2326,118,0
1659,"State Senator - District No.  8",1659,"State Senator - District No.  8",19,"Legislative District 8",1,2,FALSE,2,15,51,51,100,12,"Pinal",FALSE,6226,"Pratt, Frank",9,"NULL","REP",28132,28132,6404,20296,1432,0
1660,"State Senator - District No.  9",1660,"State Senator - District No.  9",20,"Legislative District 9",1,2,FALSE,1,15,57,57,100,0,"State",FALSE,6329,"Fleenor, Randy",9,"NULL","REP",34758,34758,7065,26544,1149,0
1660,"State Senator - District No.  9",1660,"State Senator - District No.  9",20,"Legislative District 9",1,2,FALSE,1,15,57,57,100,11,"Pima",FALSE,6329,"Fleenor, Randy",9,"NULL","REP",34758,34758,7065,26544,1149,0
1660,"State Senator - District No.  9",1660,"State Senator - District No.  9",20,"Legislative District 9",1,2,FALSE,1,15,57,57,100,0,"State",FALSE,7027,"Steele, Victoria",3,"NULL","DEM",58571,58571,7985,48447,2139,0
1660,"State Senator - District No.  9",1660,"State Senator - District No.  9",20,"Legislative District 9",1,2,FALSE,1,15,57,57,100,11,"Pima",FALSE,7027,"Steele, Victoria",3,"NULL","DEM",58571,58571,7985,48447,2139,0
1661,"State Senator - District No. 10",1661,"State Senator - District No. 10",21,"Legislative District 10",1,2,FALSE,1,15,49,49,100,0,"State",FALSE,6638,"Bradley, David",3,"NULL","DEM",52376,52376,7427,42938,2011,0
1661,"State Senator - District No. 10",1661,"State Senator - District No. 10",21,"Legislative District 10",1,2,FALSE,1,15,49,49,100,11,"Pima",FALSE,6638,"Bradley, David",3,"NULL","DEM",52376,52376,7427,42938,2011,0
1661,"State Senator - District No. 10",1661,"State Senator - District No. 10",21,"Legislative District 10",1,2,FALSE,1,15,49,49,100,0,"State",FALSE,6358,"Wiles, Marilyn",9,"NULL","REP",37187,37187,7705,28164,1318,0
1661,"State Senator - District No. 10",1661,"State Senator - District No. 10",21,"Legislative District 10",1,2,FALSE,1,15,49,49,100,11,"Pima",FALSE,6358,"Wiles, Marilyn",9,"NULL","REP",37187,37187,7705,28164,1318,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,61,61,100,0,"State",FALSE,6618,"Arif, Mohammad",4,"NULL","GRN",1076,1076,206,800,70,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,34,34,100,11,"Pima",FALSE,6618,"Arif, Mohammad",4,"NULL","GRN",683,683,107,538,38,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,27,27,100,12,"Pinal",FALSE,6618,"Arif, Mohammad",4,"NULL","GRN",393,393,99,262,32,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,61,61,100,0,"State",FALSE,6931,"Atchue, Ralph",3,"NULL","DEM",43273,43273,6766,34744,1763,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,34,34,100,11,"Pima",FALSE,6931,"Atchue, Ralph",3,"NULL","DEM",28303,28303,3785,23612,906,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,27,27,100,12,"Pinal",FALSE,6931,"Atchue, Ralph",3,"NULL","DEM",14970,14970,2981,11132,857,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,61,61,100,0,"State",FALSE,7060,"Leach, Venden ""Vince""",9,"NULL","REP",53232,53232,10625,40589,2018,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,34,34,100,11,"Pima",FALSE,7060,"Leach, Venden ""Vince""",9,"NULL","REP",34215,34215,6486,26669,1060,0
1662,"State Senator - District No. 11",1662,"State Senator - District No. 11",22,"Legislative District 11",1,2,FALSE,2,15,27,27,100,12,"Pinal",FALSE,7060,"Leach, Venden ""Vince""",9,"NULL","REP",19017,19017,4139,13920,958,0
1663,"State Senator - District No. 12",1663,"State Senator - District No. 12",23,"Legislative District 12",1,2,FALSE,2,15,38,38,100,0,"State",FALSE,6785,"Brown, Elizabeth",3,"NULL","DEM",44449,44449,45,272,18,44114
1663,"State Senator - District No. 12",1663,"State Senator - District No. 12",23,"Legislative District 12",1,2,FALSE,2,15,37,37,100,8,"Maricopa",FALSE,6785,"Brown, Elizabeth",3,"NULL","DEM",44114,44114,0,0,0,44114
1663,"State Senator - District No. 12",1663,"State Senator - District No. 12",23,"Legislative District 12",1,2,FALSE,2,15,1,1,100,12,"Pinal",FALSE,6785,"Brown, Elizabeth",3,"NULL","DEM",335,335,45,272,18,0
1663,"State Senator - District No. 12",1663,"State Senator - District No. 12",23,"Legislative District 12",1,2,FALSE,2,15,38,38,100,0,"State",FALSE,7044,"Farnsworth, Eddie",9,"NULL","REP",60959,60959,118,531,28,60282
1663,"State Senator - District No. 12",1663,"State Senator - District No. 12",23,"Legislative District 12",1,2,FALSE,2,15,37,37,100,8,"Maricopa",FALSE,7044,"Farnsworth, Eddie",9,"NULL","REP",60282,60282,0,0,0,60282
1663,"State Senator - District No. 12",1663,"State Senator - District No. 12",23,"Legislative District 12",1,2,FALSE,2,15,1,1,100,12,"Pinal",FALSE,7044,"Farnsworth, Eddie",9,"NULL","REP",677,677,118,531,28,0
1664,"State Senator - District No. 13",1664,"State Senator - District No. 13",24,"Legislative District 13",1,2,FALSE,2,15,50,50,100,0,"State",FALSE,6339,"Harris, Michelle",3,"NULL","DEM",30215,30215,1490,6361,138,22226
1664,"State Senator - District No. 13",1664,"State Senator - District No. 13",24,"Legislative District 13",1,2,FALSE,2,15,29,29,100,8,"Maricopa",FALSE,6339,"Harris, Michelle",3,"NULL","DEM",22226,22226,0,0,0,22226
1664,"State Senator - District No. 13",1664,"State Senator - District No. 13",24,"Legislative District 13",1,2,FALSE,2,15,21,21,100,15,"Yuma",FALSE,6339,"Harris, Michelle",3,"NULL","DEM",7989,7989,1490,6361,138,0
1664,"State Senator - District No. 13",1664,"State Senator - District No. 13",24,"Legislative District 13",1,2,FALSE,2,15,50,50,100,0,"State",FALSE,6788,"Kerr, Sine",9,"NULL","REP",50432,50432,2826,12712,199,34695
1664,"State Senator - District No. 13",1664,"State Senator - District No. 13",24,"Legislative District 13",1,2,FALSE,2,15,29,29,100,8,"Maricopa",FALSE,6788,"Kerr, Sine",9,"NULL","REP",34695,34695,0,0,0,34695
1664,"State Senator - District No. 13",1664,"State Senator - District No. 13",24,"Legislative District 13",1,2,FALSE,2,15,21,21,100,15,"Yuma",FALSE,6788,"Kerr, Sine",9,"NULL","REP",15737,15737,2826,12712,199,0
1665,"State Senator - District No. 14",1665,"State Senator - District No. 14",25,"Legislative District 14",1,2,FALSE,4,15,95,95,100,0,"State",FALSE,6712,"Alvarez, Jaime",3,"NULL","DEM",31368,31368,5508,24764,1096,0
1665,"State Senator - District No. 14",1665,"State Senator - District No. 14",25,"Legislative District 14",1,2,FALSE,4,15,49,49,100,2,"Cochise",FALSE,6712,"Alvarez, Jaime",3,"NULL","DEM",18648,18648,3264,14680,704,0
1665,"State Senator - District No. 14",1665,"State Senator - District No. 14",25,"Legislative District 14",1,2,FALSE,4,15,20,20,100,5,"Graham",FALSE,6712,"Alvarez, Jaime",3,"NULL","DEM",2737,2737,704,2001,32,0
