"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1106_eb","r1106","r1108","r1109","r1110","r1111","r1112","r1113","r1114","r1115","r1116","r1117","r1119"
1652,"State Senator - District No.  1","Legislative District 1","Maricopa",6529,"Fann, Karen","REP",11569,4016,1705,2011,349,99,46,377,310,304,269,631,218
1652,"State Senator - District No.  1","Legislative District 1","Yavapai",6529,"Fann, Karen","REP",41233,8058,1048,1761,1226,1085,0,379,0,162,0,0,0
1653,"State Senator - District No.  2","Legislative District 2","State",6567,"Dalessandro, Andrea","DEM",22518,5802,0,3426,1804,0,1265,0,0,1702,0,376,0
1653,"State Senator - District No.  2","Legislative District 2","Pima",6567,"Dalessandro, Andrea","DEM",17008,3577,0,1751,1804,0,1265,0,0,1699,0,376,0
1653,"State Senator - District No.  2","Legislative District 2","Santa Cruz",6567,"Dalessandro, Andrea","DEM",5510,2225,0,1675,0,0,0,0,0,3,0,0,0
1653,"State Senator - District No.  2","Legislative District 2","State",6804,"Kais, Shelley","REP",16202,4435,0,1615,949,0,701,0,0,772,0,251,0
1653,"State Senator - District No.  2","Legislative District 2","Pima",6804,"Kais, Shelley","REP",13885,3467,0,1029,949,0,701,0,0,771,0,251,0
1653,"State Senator - District No.  2","Legislative District 2","Santa Cruz",6804,"Kais, Shelley","REP",2317,968,0,586,0,0,0,0,0,1,0,0,0
1654,"State Senator - District No.  3","Legislative District 3","State",6243,"Gonzales, Sally Ann","DEM",25070,6480,0,3629,3485,0,2813,0,0,3194,0,858,0
1654,"State Senator - District No.  3","Legislative District 3","Pima",6243,"Gonzales, Sally Ann","DEM",25070,6480,0,3629,3485,0,2813,0,0,3194,0,858,0
1655,"State Senator - District No.  4","Legislative District 4","State",6655,"Otondo, Lisa","DEM",16581,7596,2269,2560,1324,201,437,135,213,705,481,407,125
1655,"State Senator - District No.  4","Legislative District 4","Maricopa",6655,"Otondo, Lisa","DEM",5341,2219,1033,385,833,201,49,135,207,190,239,275,125
1655,"State Senator - District No.  4","Legislative District 4","Pima",6655,"Otondo, Lisa","DEM",2939,1560,0,419,487,0,375,0,0,515,0,132,0
1655,"State Senator - District No.  4","Legislative District 4","Pinal",6655,"Otondo, Lisa","DEM",16,57,2,5,4,0,13,0,6,0,0,0,0
1655,"State Senator - District No.  4","Legislative District 4","Yuma",6655,"Otondo, Lisa","DEM",8285,3760,1234,1751,0,0,0,0,0,0,242,0,0
1656,"State Senator - District No.  5","Legislative District 5","State",6630,"Borrelli, Sonny","REP",30348,18836,762,2916,2429,0,151,488,148,376,0,0,0
1656,"State Senator - District No.  5","Legislative District 5","Mohave",6630,"Borrelli, Sonny","REP",30348,15664,762,2916,2429,0,151,488,148,1,0,0,0
1656,"State Senator - District No.  5","Legislative District 5","State",6462,"Morgaine, J'aime","DEM",10471,5520,264,1056,839,0,43,145,36,156,0,0,0
1656,"State Senator - District No.  5","Legislative District 5","Mohave",6462,"Morgaine, J'aime","DEM",10471,4212,264,1056,839,0,43,145,36,0,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","State",6730,"Allen, Sylvia Tenney","REP",32696,8773,1561,705,1255,1535,798,315,273,133,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Coconino",6730,"Allen, Sylvia Tenney","REP",11367,1739,0,183,0,1219,798,204,271,96,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Gila",6730,"Allen, Sylvia Tenney","REP",6612,1373,1153,107,218,0,0,0,0,1,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Navajo",6730,"Allen, Sylvia Tenney","REP",4297,2711,0,0,765,37,0,0,2,0,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Yavapai",6730,"Allen, Sylvia Tenney","REP",10420,2950,408,415,272,279,0,111,0,36,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","State",6961,"Carlisle, Wade","DEM",31882,6425,1022,906,648,3076,1174,516,523,160,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Coconino",6961,"Carlisle, Wade","DEM",17517,2807,0,411,0,2675,1174,411,523,114,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Gila",6961,"Carlisle, Wade","DEM",2898,417,502,50,89,0,0,0,0,1,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Navajo",6961,"Carlisle, Wade","DEM",1817,896,0,0,310,20,0,0,0,0,0,0,0
1657,"State Senator - District No.  6","Legislative District 6","Yavapai",6961,"Carlisle, Wade","DEM",9650,2305,520,445,249,381,0,105,0,45,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","State",7066,"Mealer, JL","REP",11214,6983,25,1361,935,376,84,30,9,74,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Apache",7066,"Mealer, JL","REP",3184,2801,20,1306,0,33,0,0,0,9,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Coconino",7066,"Mealer, JL","REP",1896,928,0,51,0,267,76,30,8,65,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Gila",7066,"Mealer, JL","REP",46,80,4,0,14,0,0,0,0,0,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Graham",7066,"Mealer, JL","REP",13,61,1,0,0,0,0,0,0,0,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Mohave",7066,"Mealer, JL","REP",20,42,0,4,4,0,8,0,0,0,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Navajo",7066,"Mealer, JL","REP",6055,3071,0,0,917,76,0,0,1,0,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","State",6343,"Peshlakai, Jamescita","DEM",13700,23663,296,3280,987,732,221,56,34,210,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Apache",6343,"Peshlakai, Jamescita","DEM",4045,9966,243,2985,0,149,0,0,0,12,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Coconino",6343,"Peshlakai, Jamescita","DEM",3527,4357,0,273,0,374,213,56,33,198,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Gila",6343,"Peshlakai, Jamescita","DEM",168,648,29,12,98,0,0,0,0,0,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Graham",6343,"Peshlakai, Jamescita","DEM",111,616,23,0,0,0,0,0,0,0,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Mohave",6343,"Peshlakai, Jamescita","DEM",40,105,1,10,12,0,8,0,0,0,0,0,0
1658,"State Senator - District No.  7","Legislative District 7","Navajo",6343,"Peshlakai, Jamescita","DEM",5809,7971,0,0,877,209,0,0,1,0,0,0,0
1659,"State Senator - District No.  8","Legislative District 8","State",6348,"Girard, Sharon","DEM",9399,5170,1816,2367,1253,1709,1316,0,1328,2,0,0,0
1659,"State Senator - District No.  8","Legislative District 8","Gila",6348,"Girard, Sharon","DEM",1724,408,282,15,69,0,0,0,0,2,0,0,0
1659,"State Senator - District No.  8","Legislative District 8","Pinal",6348,"Girard, Sharon","DEM",7675,4762,1534,2352,1184,1709,1316,0,1328,0,0,0,0
1659,"State Senator - District No.  8","Legislative District 8","State",6226,"Pratt, Frank","REP",13080,7009,2183,2566,1520,1891,1488,0,1444,0,0,0,0
1659,"State Senator - District No.  8","Legislative District 8","Gila",6226,"Pratt, Frank","REP",1988,605,325,13,118,0,0,0,0,0,0,0,0
1659,"State Senator - District No.  8","Legislative District 8","Pinal",6226,"Pratt, Frank","REP",11092,6404,1858,2553,1402,1891,1488,0,1444,0,0,0,0
1660,"State Senator - District No.  9","Legislative District 9","State",6329,"Fleenor, Randy","REP",20985,7064,0,1855,2046,0,1096,0,0,1044,0,668,0
1660,"State Senator - District No.  9","Legislative District 9","Pima",6329,"Fleenor, Randy","REP",20985,7064,0,1855,2046,0,1096,0,0,1044,0,668,0
1660,"State Senator - District No.  9","Legislative District 9","State",7027,"Steele, Victoria","DEM",37087,7980,0,4055,3782,0,2339,0,0,2216,0,1112,0
1660,"State Senator - District No.  9","Legislative District 9","Pima",7027,"Steele, Victoria","DEM",37087,7980,0,4055,3782,0,2339,0,0,2216,0,1112,0
1661,"State Senator - District No. 10","Legislative District 10","State",6638,"Bradley, David","DEM",32768,7421,0,3498,3335,0,2243,0,0,1947,0,1164,0
1661,"State Senator - District No. 10","Legislative District 10","Pima",6638,"Bradley, David","DEM",32768,7421,0,3498,3335,0,2243,0,0,1947,0,1164,0
1661,"State Senator - District No. 10","Legislative District 10","State",6358,"Wiles, Marilyn","REP",22516,7705,0,1765,1980,0,1266,0,0,1178,0,777,0
1661,"State Senator - District No. 10","Legislative District 10","Pima",6358,"Wiles, Marilyn","REP",22516,7705,0,1765,1980,0,1266,0,0,1178,0,777,0
1662,"State Senator - District No. 11","Legislative District 11","State",6618,"Arif, Mohammad","GRN",495,205,18,91,70,47,59,0,35,30,0,26,0
1662,"State Senator - District No. 11","Legislative District 11","Pima",6618,"Arif, Mohammad","GRN",393,107,0,49,48,0,30,0,0,30,0,26,0
1662,"State Senator - District No. 11","Legislative District 11","Pinal",6618,"Arif, Mohammad","GRN",102,98,18,42,22,47,29,0,35,0,0,0,0
1662,"State Senator - District No. 11","Legislative District 11","State",6931,"Atchue, Ralph","DEM",24386,6744,1155,3351,2184,1009,2158,0,885,781,0,620,0
1662,"State Senator - District No. 11","Legislative District 11","Pima",6931,"Atchue, Ralph","DEM",18920,3785,0,1598,1539,0,1060,0,0,781,0,620,0
1662,"State Senator - District No. 11","Legislative District 11","Pinal",6931,"Atchue, Ralph","DEM",5466,2959,1155,1753,645,1009,1098,0,885,0,0,0,0
1662,"State Senator - District No. 11","Legislative District 11","State",7060,"Leach, Venden ""Vince""","REP",29368,10592,1308,3355,2468,1105,2474,0,996,869,0,697,0
1662,"State Senator - District No. 11","Legislative District 11","Pima",7060,"Leach, Venden ""Vince""","REP",21535,6486,0,1555,1750,0,1323,0,0,869,0,697,0
1662,"State Senator - District No. 11","Legislative District 11","Pinal",7060,"Leach, Venden ""Vince""","REP",7833,4106,1308,1800,718,1105,1151,0,996,0,0,0,0
1663,"State Senator - District No. 12","Legislative District 12","State",6785,"Brown, Elizabeth","DEM",20984,7661,4487,1860,3114,1668,707,414,618,556,785,1060,535
1663,"State Senator - District No. 12","Legislative District 12","Maricopa",6785,"Brown, Elizabeth","DEM",20867,7616,4466,1789,3106,1613,707,414,600,556,785,1060,535
1663,"State Senator - District No. 12","Legislative District 12","Pinal",6785,"Brown, Elizabeth","DEM",117,45,21,71,8,55,0,0,18,0,0,0,0
1663,"State Senator - District No. 12","Legislative District 12","State",7044,"Farnsworth, Eddie","REP",29420,11314,4977,1983,4904,2471,813,521,729,624,1049,1399,755
1663,"State Senator - District No. 12","Legislative District 12","Maricopa",7044,"Farnsworth, Eddie","REP",29198,11196,4912,1871,4872,2371,813,521,701,624,1049,1399,755
1663,"State Senator - District No. 12","Legislative District 12","Pinal",7044,"Farnsworth, Eddie","REP",222,118,65,112,32,100,0,0,28,0,0,0,0
1664,"State Senator - District No. 13","Legislative District 13","State",6339,"Harris, Michelle","DEM",16972,5141,2441,1297,1516,393,135,212,426,328,560,594,200
1664,"State Senator - District No. 13","Legislative District 13","Maricopa",6339,"Harris, Michelle","DEM",11692,3524,1949,843,1516,393,135,212,426,328,414,594,200
1664,"State Senator - District No. 13","Legislative District 13","Yuma",6339,"Harris, Michelle","DEM",5280,1617,492,454,0,0,0,0,0,0,146,0,0
1664,"State Senator - District No. 13","Legislative District 13","State",6788,"Kerr, Sine","REP",30472,8480,3304,1855,2011,483,264,358,658,463,821,942,321
1664,"State Senator - District No. 13","Legislative District 13","Maricopa",6788,"Kerr, Sine","REP",19539,5408,2545,1097,2011,483,264,358,658,463,606,942,321
1664,"State Senator - District No. 13","Legislative District 13","Yuma",6788,"Kerr, Sine","REP",10933,3072,759,758,0,0,0,0,0,0,215,0,0
1665,"State Senator - District No. 14","Legislative District 14","State",6712,"Alvarez, Jaime","DEM",21582,4832,234,2490,584,0,446,706,0,246,0,248,0
1665,"State Senator - District No. 14","Legislative District 14","Cochise",6712,"Alvarez, Jaime","DEM",12837,3262,0,1840,0,0,0,706,0,3,0,0,0
1665,"State Senator - District No. 14","Legislative District 14","Graham",6712,"Alvarez, Jaime","DEM",2340,163,234,0,0,0,0,0,0,0,0,0,0
1665,"State Senator - District No. 14","Legislative District 14","Greenlee",6712,"Alvarez, Jaime","DEM",1055,106,0,0,0,0,0,0,0,0,0,0,0
1665,"State Senator - District No. 14","Legislative District 14","Pima",6712,"Alvarez, Jaime","DEM",5350,1301,0,650,584,0,446,0,0,243,0,248,0
1665,"State Senator - District No. 14","Legislative District 14","State",6252,"Gowan, David","REP",31381,10292,666,2856,853,0,649,766,0,316,0,352,0
1665,"State Senator - District No. 14","Legislative District 14","Cochise",6252,"Gowan, David","REP",16519,6869,0,2088,0,0,0,766,0,1,0,0,0
1665,"State Senator - District No. 14","Legislative District 14","Graham",6252,"Gowan, David","REP",5687,570,666,0,0,0,0,0,0,0,0,0,0
1665,"State Senator - District No. 14","Legislative District 14","Greenlee",6252,"Gowan, David","REP",1201,169,0,0,0,0,0,0,0,0,0,0,0
1665,"State Senator - District No. 14","Legislative District 14","Pima",6252,"Gowan, David","REP",7974,2684,0,768,853,0,649,0,0,315,0,352,0
1666,"State Senator - District No. 15","Legislative District 15","State",6947,"Carter, Heather","REP",30033,9720,4685,2743,2521,1655,765,721,761,701,856,1340,763
1666,"State Senator - District No. 15","Legislative District 15","Maricopa",6947,"Carter, Heather","REP",30033,9720,4685,2743,2521,1655,765,721,761,701,856,1340,763
1666,"State Senator - District No. 15","Legislative District 15","State",6333,"Dybvig-Pawelko, Kristin","DEM",19820,5795,3790,1981,1594,945,535,511,502,479,608,969,442
1666,"State Senator - District No. 15","Legislative District 15","Maricopa",6333,"Dybvig-Pawelko, Kristin","DEM",19820,5795,3790,1981,1594,945,535,511,502,479,608,969,442
1667,"State Senator - District No. 16","Legislative District 16","State",6506,"Carmitchel, Benjamin ""Ben""","DEM",15728,4984,3194,2756,1269,649,1227,281,778,243,322,600,230
1667,"State Senator - District No. 16","Legislative District 16","Maricopa",6506,"Carmitchel, Benjamin ""Ben""","DEM",11134,3051,2470,1534,882,383,184,281,304,243,322,600,230
1667,"State Senator - District No. 16","Legislative District 16","Pinal",6506,"Carmitchel, Benjamin ""Ben""","DEM",4594,1933,724,1222,387,266,1043,0,474,0,0,0,0
1667,"State Senator - District No. 16","Legislative District 16","State",6256,"Farnsworth, David Christian","REP",25458,9328,4152,3831,1866,1212,1960,393,1240,335,477,829,325
1667,"State Senator - District No. 16","Legislative District 16","Maricopa",6256,"Farnsworth, David Christian","REP",17031,5075,3045,2102,1257,671,271,393,458,335,477,829,325
1667,"State Senator - District No. 16","Legislative District 16","Pinal",6256,"Farnsworth, David Christian","REP",8427,4253,1107,1729,609,541,1689,0,782,0,0,0,0
1668,"State Senator - District No. 17","Legislative District 17","State",6560,"Mesnard, J.D.","REP",25043,8644,4062,2360,1808,1236,361,597,686,544,785,1208,674
1668,"State Senator - District No. 17","Legislative District 17","Maricopa",6560,"Mesnard, J.D.","REP",25043,8644,4062,2360,1808,1236,361,597,686,544,785,1208,674
1668,"State Senator - District No. 17","Legislative District 17","State",6807,"Weichert, Steve","DEM",22415,8016,4885,2750,2006,1181,467,572,643,562,864,1143,760
1668,"State Senator - District No. 17","Legislative District 17","Maricopa",6807,"Weichert, Steve","DEM",22415,8016,4885,2750,2006,1181,467,572,643,562,864,1143,760
1669,"State Senator - District No. 18","Legislative District 18","State",7029,"Bowie, Sean","DEM",27596,9759,6185,2782,3388,1288,878,749,802,615,1160,1495,704
1669,"State Senator - District No. 18","Legislative District 18","Maricopa",7029,"Bowie, Sean","DEM",27596,9759,6185,2782,3388,1288,878,749,802,615,1160,1495,704
1669,"State Senator - District No. 18","Legislative District 18","State",6870,"Schmuck, Frank","REP",21805,8322,3721,1910,2448,907,630,585,552,404,804,1026,461
1669,"State Senator - District No. 18","Legislative District 18","Maricopa",6870,"Schmuck, Frank","REP",21805,8322,3721,1910,2448,907,630,585,552,404,804,1026,461
1670,"State Senator - District No. 19","Legislative District 19","State",6615,"Chavira Contreras, Lupe","DEM",12486,6917,3073,1582,2325,1485,948,424,646,543,757,946,739
1670,"State Senator - District No. 19","Legislative District 19","Maricopa",6615,"Chavira Contreras, Lupe","DEM",12486,6917,3073,1582,2325,1485,948,424,646,543,757,946,739
1671,"State Senator - District No. 20","Legislative District 20","State",6314,"Boyer, Paul","REP",18207,6482,2724,1172,1829,1128,419,411,481,439,564,852,462
1671,"State Senator - District No. 20","Legislative District 20","Maricopa",6314,"Boyer, Paul","REP",18207,6482,2724,1172,1829,1128,419,411,481,439,564,852,462
1671,"State Senator - District No. 20","Legislative District 20","State",7013,"Ervin, Douglas","DEM",15670,5732,2955,1302,1771,1156,396,389,455,497,600,836,593
1671,"State Senator - District No. 20","Legislative District 20","Maricopa",7013,"Ervin, Douglas","DEM",15670,5732,2955,1302,1771,1156,396,389,455,497,600,836,593
1671,"State Senator - District No. 20","Legislative District 20","State",4800,"Quelland, Doug ""Q""","NONE",2349,983,478,229,329,226,76,60,82,71,111,146,89
1671,"State Senator - District No. 20","Legislative District 20","Maricopa",4800,"Quelland, Doug ""Q""","NONE",2349,983,478,229,329,226,76,60,82,71,111,146,89
1672,"State Senator - District No. 21","Legislative District 21","State",6737,"Gray, Rick","REP",23766,6443,2640,1385,1111,1294,395,458,716,524,560,1034,543
1672,"State Senator - District No. 21","Legislative District 21","Maricopa",6737,"Gray, Rick","REP",23766,6443,2640,1385,1111,1294,395,458,716,524,560,1034,543
1672,"State Senator - District No. 21","Legislative District 21","State",4911,"Knecht, Kathy","INDEPENDENT",20791,5648,2960,1450,1127,1517,394,373,615,437,595,997,476
1672,"State Senator - District No. 21","Legislative District 21","Maricopa",4911,"Knecht, Kathy","INDEPENDENT",20791,5648,2960,1450,1127,1517,394,373,615,437,595,997,476
1673,"State Senator - District No. 22","Legislative District 22","State",6722,"Garcia, Wendy","DEM",24397,5403,3357,1325,1515,913,658,438,544,443,585,914,465
1673,"State Senator - District No. 22","Legislative District 22","Maricopa",6722,"Garcia, Wendy","DEM",24397,5403,3357,1325,1515,913,658,438,544,443,585,914,465
1673,"State Senator - District No. 22","Legislative District 22","State",6440,"Livingston, David","REP",42639,10369,4603,1922,2587,1662,1234,805,944,802,983,1475,750
1673,"State Senator - District No. 22","Legislative District 22","Maricopa",6440,"Livingston, David","REP",42639,10369,4603,1922,2587,1662,1234,805,944,802,983,1475,750
1674,"State Senator - District No. 23","Legislative District 23","State",5262,"Leone, Christopher ""Chris""","INDEPENDENT",2810,885,628,396,263,56,55,55,96,63,104,148,44
1674,"State Senator - District No. 23","Legislative District 23","Maricopa",5262,"Leone, Christopher ""Chris""","INDEPENDENT",2810,885,628,396,263,56,55,55,96,63,104,148,44
1674,"State Senator - District No. 23","Legislative District 23","State",6780,"Lohman, Daria","DEM",24813,7009,4359,2848,1661,465,422,428,631,544,670,1104,390
1674,"State Senator - District No. 23","Legislative District 23","Maricopa",6780,"Lohman, Daria","DEM",24813,7009,4359,2848,1661,465,422,428,631,544,670,1104,390
1674,"State Senator - District No. 23","Legislative District 23","State",6568,"Ugenti-Rita, Michelle","REP",37823,11489,5206,4389,2176,593,620,680,998,846,914,1575,543
1674,"State Senator - District No. 23","Legislative District 23","Maricopa",6568,"Ugenti-Rita, Michelle","REP",37823,11489,5206,4389,2176,593,620,680,998,846,914,1575,543
1675,"State Senator - District No. 24","Legislative District 24","State",6669,"Alger, Vicki","REP",8947,3822,1575,1348,599,321,254,185,301,302,320,533,265
1675,"State Senator - District No. 24","Legislative District 24","Maricopa",6669,"Alger, Vicki","REP",8947,3822,1575,1348,599,321,254,185,301,302,320,533,265
1675,"State Senator - District No. 24","Legislative District 24","State",6796,"Alston, Lela","DEM",21455,8614,5093,4734,1506,788,640,508,817,863,934,1669,624
1675,"State Senator - District No. 24","Legislative District 24","Maricopa",6796,"Alston, Lela","DEM",21455,8614,5093,4734,1506,788,640,508,817,863,934,1669,624
1676,"State Senator - District No. 25","Legislative District 25","State",6282,"Mohr-Almeida, Kathy","DEM",15625,5710,2988,2029,1200,666,550,431,522,434,553,1051,509
1676,"State Senator - District No. 25","Legislative District 25","Maricopa",6282,"Mohr-Almeida, Kathy","DEM",15625,5710,2988,2029,1200,666,550,431,522,434,553,1051,509
1676,"State Senator - District No. 25","Legislative District 25","State",6553,"Pace, Tyler","REP",25206,9038,4121,3243,2312,1200,904,841,890,690,1034,1941,788
1676,"State Senator - District No. 25","Legislative District 25","Maricopa",6553,"Pace, Tyler","REP",25206,9038,4121,3243,2312,1200,904,841,890,690,1034,1941,788
1677,"State Senator - District No. 26","Legislative District 26","State",6368,"Mendez, Juan","DEM",12360,6508,3948,1654,2577,911,747,311,626,698,756,903,813
1677,"State Senator - District No. 26","Legislative District 26","Maricopa",6368,"Mendez, Juan","DEM",12360,6508,3948,1654,2577,911,747,311,626,698,756,903,813
1677,"State Senator - District No. 26","Legislative District 26","State",6642,"Speakman, Rebecca","REP",7224,3509,1627,646,1050,503,355,190,348,291,397,533,413
1677,"State Senator - District No. 26","Legislative District 26","Maricopa",6642,"Speakman, Rebecca","REP",7224,3509,1627,646,1050,503,355,190,348,291,397,533,413
1678,"State Senator - District No. 27","Legislative District 27","State",6905,"Rios, Rebecca","DEM",16128,7634,3987,5086,1415,379,505,516,747,834,810,1439,532
1678,"State Senator - District No. 27","Legislative District 27","Maricopa",6905,"Rios, Rebecca","DEM",16128,7634,3987,5086,1415,379,505,516,747,834,810,1439,532
1679,"State Senator - District No. 28","Legislative District 28","State",6958,"Brophy McGee, Kate","REP",25323,7694,3991,2580,1976,872,439,592,659,557,746,1394,455
1679,"State Senator - District No. 28","Legislative District 28","Maricopa",6958,"Brophy McGee, Kate","REP",25323,7694,3991,2580,1976,872,439,592,659,557,746,1394,455
1679,"State Senator - District No. 28","Legislative District 28","State",6309,"Marsh, Christine Porter","DEM",24515,7044,4641,2772,1975,846,533,605,723,649,842,1331,535
1679,"State Senator - District No. 28","Legislative District 28","Maricopa",6309,"Marsh, Christine Porter","DEM",24515,7044,4641,2772,1975,846,533,605,723,649,842,1331,535
1680,"State Senator - District No. 29","Legislative District 29","State",7035,"Quezada, Martín J.","DEM",11616,6134,2631,1446,2026,1238,610,340,457,453,654,821,577
1680,"State Senator - District No. 29","Legislative District 29","Maricopa",7035,"Quezada, Martín J.","DEM",11616,6134,2631,1446,2026,1238,610,340,457,453,654,821,577
1681,"State Senator - District No. 30","Legislative District 30","State",6431,"Navarrete, Otoniel ""Tony""","DEM",12160,5534,2547,2495,953,1353,231,330,442,538,566,950,475
1681,"State Senator - District No. 30","Legislative District 30","Maricopa",6431,"Navarrete, Otoniel ""Tony""","DEM",12160,5534,2547,2495,953,1353,231,330,442,538,566,950,475
1622,"State Representative - District No.  1","Legislative District 1","State",6304,"Campbell, Noel","REP",48604,10584,2494,3506,1425,1097,39,655,290,405,262,574,195
1622,"State Representative - District No.  1","Legislative District 1","Maricopa",6304,"Campbell, Noel","REP",10681,3494,1553,1865,323,97,39,347,290,270,262,574,195
1622,"State Representative - District No.  1","Legislative District 1","Yavapai",6304,"Campbell, Noel","REP",37923,7090,941,1641,1102,1000,0,308,0,135,0,0,0
1622,"State Representative - District No.  1","Legislative District 1","State",6539,"Gogek, Ed","DEM",21162,3705,1369,1488,557,653,25,290,146,169,132,272,87
1622,"State Representative - District No.  1","Legislative District 1","Maricopa",6539,"Gogek, Ed","DEM",5098,1291,932,741,135,44,25,175,146,110,132,272,87
1622,"State Representative - District No.  1","Legislative District 1","Yavapai",6539,"Gogek, Ed","DEM",16064,2414,437,747,422,609,0,115,0,59,0,0,0
1622,"State Representative - District No.  1","Legislative District 1","State",6706,"Manolis, Jan","DEM",22853,4236,1487,1625,610,691,26,306,158,189,137,300,88
1622,"State Representative - District No.  1","Legislative District 1","Maricopa",6706,"Manolis, Jan","DEM",5606,1524,1023,839,153,43,26,173,158,123,137,300,88
1622,"State Representative - District No.  1","Legislative District 1","Yavapai",6706,"Manolis, Jan","DEM",17247,2712,464,786,457,648,0,133,0,66,0,0,0
1622,"State Representative - District No.  1","Legislative District 1","State",6475,"Stringer, David","REP",46150,10435,2457,3298,1316,980,40,645,285,397,238,584,198
1622,"State Representative - District No.  1","Legislative District 1","Maricopa",6475,"Stringer, David","REP",10724,3629,1566,1827,328,94,40,347,285,270,238,584,198
1622,"State Representative - District No.  1","Legislative District 1","Yavapai",6475,"Stringer, David","REP",35426,6806,891,1471,988,886,0,298,0,127,0,0,0
1623,"State Representative - District No.  2","Legislative District 2","State",6817,"Ackerley, John Christopher","REP",14520,3736,0,1384,845,0,645,0,0,597,0,200,0
1623,"State Representative - District No.  2","Legislative District 2","Pima",6817,"Ackerley, John Christopher","REP",12413,2909,0,920,845,0,645,0,0,596,0,200,0
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6817,"Ackerley, John Christopher","REP",2107,827,0,464,0,0,0,0,0,1,0,0,0
1623,"State Representative - District No.  2","Legislative District 2","State",6857,"Gabaldón, Rosanna","DEM",19213,4582,0,2775,1447,0,992,0,0,1206,0,266,0
1623,"State Representative - District No.  2","Legislative District 2","Pima",6857,"Gabaldón, Rosanna","DEM",14449,2792,0,1434,1447,0,992,0,0,1205,0,266,0
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6857,"Gabaldón, Rosanna","DEM",4764,1790,0,1341,0,0,0,0,0,1,0,0,0
1623,"State Representative - District No.  2","Legislative District 2","State",6891,"Hernandez, Daniel, Jr","DEM",19118,4565,0,2752,1507,0,1057,0,0,1334,0,280,0
1623,"State Representative - District No.  2","Legislative District 2","Pima",6891,"Hernandez, Daniel, Jr","DEM",14538,2852,0,1470,1507,0,1057,0,0,1331,0,280,0
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6891,"Hernandez, Daniel, Jr","DEM",4580,1713,0,1282,0,0,0,0,0,3,0,0,0
1623,"State Representative - District No.  2","Legislative District 2","State",6993,"Sizer, Anthony","REP",14188,3791,0,1342,808,0,615,0,0,604,0,195,0
1623,"State Representative - District No.  2","Legislative District 2","Pima",6993,"Sizer, Anthony","REP",12259,2996,0,870,808,0,615,0,0,603,0,195,0
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6993,"Sizer, Anthony","REP",1929,795,0,472,0,0,0,0,0,1,0,0,0
1624,"State Representative - District No.  3","Legislative District 3","State",7042,"Baker, Beryl","GRN",4944,1453,0,653,499,0,419,0,0,465,0,133,0
1624,"State Representative - District No.  3","Legislative District 3","Pima",7042,"Baker, Beryl","GRN",4944,1453,0,653,499,0,419,0,0,465,0,133,0
1624,"State Representative - District No.  3","Legislative District 3","State",6541,"Cano, Andres","DEM",18229,4026,0,2511,2355,0,1973,0,0,1878,0,510,0
1624,"State Representative - District No.  3","Legislative District 3","Pima",6541,"Cano, Andres","DEM",18229,4026,0,2511,2355,0,1973,0,0,1878,0,510,0
1624,"State Representative - District No.  3","Legislative District 3","State",6604,"Hernandez, Alma","DEM",19477,4787,0,2736,2631,0,2131,0,0,2255,0,560,0
1624,"State Representative - District No.  3","Legislative District 3","Pima",6604,"Hernandez, Alma","DEM",19477,4787,0,2736,2631,0,2131,0,0,2255,0,560,0
1625,"State Representative - District No.  4","Legislative District 4","State",6844,"Fernandez, Charlene","DEM",13518,6021,1871,2112,1021,155,320,108,143,501,366,317,88
1625,"State Representative - District No.  4","Legislative District 4","Maricopa",6844,"Fernandez, Charlene","DEM",4218,1676,840,298,667,155,36,108,139,142,177,209,88
1625,"State Representative - District No.  4","Legislative District 4","Pima",6844,"Fernandez, Charlene","DEM",2296,1095,0,312,350,0,274,0,0,359,0,108,0
